source,target,book,chapter_order,scene_idx,heading_id,pov
Adolin,Elhokar,The Way of Kings,22,1,chapter_15,Dalinar/Adolin
Adolin,Sadeas,The Way of Kings,22,1,chapter_15,Dalinar/Adolin
Dalinar,Elhokar,The Way of Kings,22,1,chapter_15,Dalinar/Adolin
Dalinar,Sadeas,The Way of Kings,22,1,chapter_15,Dalinar/Adolin
Elhokar,Sadeas,The Way of Kings,22,1,chapter_15,Dalinar/Adolin
Adolin,Dalinar,The Way of Kings,22,2,chapter_15,Dalinar/Adolin
Adolin,Elhokar,The Way of Kings,22,2,chapter_15,Dalinar/Adolin
Adolin,Gavilar,The Way of Kings,22,2,chapter_15,Dalinar/Adolin
Dalinar,Elhokar,The Way of Kings,22,2,chapter_15,Dalinar/Adolin
Dalinar,Gavilar,The Way of Kings,22,2,chapter_15,Dalinar/Adolin
Elhokar,Gavilar,The Way of Kings,22,2,chapter_15,Dalinar/Adolin
Adolin,Dalinar,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Adolin,Elhokar,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Adolin,Gavilar,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Adolin,Renarin,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Adolin,Sadeas,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Adolin,Vamah,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Adolin,Wit,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Dalinar,Elhokar,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Dalinar,Gavilar,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Dalinar,Renarin,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Dalinar,Sadeas,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Dalinar,Vamah,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Dalinar,Wit,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Elhokar,Gavilar,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Elhokar,Renarin,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Elhokar,Sadeas,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Elhokar,Vamah,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Elhokar,Wit,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Gavilar,Renarin,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Gavilar,Sadeas,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Gavilar,Vamah,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Gavilar,Wit,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Renarin,Sadeas,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Renarin,Vamah,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Renarin,Wit,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Sadeas,Vamah,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Sadeas,Wit,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Vamah,Wit,The Way of Kings,22,3,chapter_15,Dalinar/Adolin
Adolin,Bethab,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Dalinar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Elhokar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Gavilar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Jasnah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Navani,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Roion,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Dalinar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Elhokar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Gavilar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Jasnah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Navani,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Roion,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Bethab,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Elhokar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Gavilar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Jasnah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Navani,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Roion,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Dalinar,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Elhokar,Gavilar,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Elhokar,Jasnah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Elhokar,Navani,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Elhokar,Roion,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Elhokar,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Elhokar,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Elhokar,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Gavilar,Jasnah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Gavilar,Navani,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Gavilar,Roion,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Gavilar,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Gavilar,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Gavilar,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Jasnah,Navani,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Jasnah,Roion,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Jasnah,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Jasnah,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Jasnah,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Navani,Roion,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Navani,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Navani,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Navani,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Roion,Sadeas,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Roion,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Roion,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Sadeas,Vamah,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Sadeas,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Vamah,Wit,The Way of Kings,22,4,chapter_15,Dalinar/Adolin
Adolin,Dalinar,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Adolin,Elhokar,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Adolin,Gavilar,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Adolin,Sadeas,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Adolin,Wit,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Dalinar,Elhokar,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Dalinar,Gavilar,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Dalinar,Sadeas,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Dalinar,Wit,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Elhokar,Gavilar,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Elhokar,Sadeas,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Elhokar,Wit,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Gavilar,Sadeas,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Gavilar,Wit,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Sadeas,Wit,The Way of Kings,22,5,chapter_15,Dalinar/Adolin
Amaram,Dalinar,The Way of Kings,23,1,chapter_16,Kaladin
Amaram,Gavilar,The Way of Kings,23,1,chapter_16,Kaladin
Amaram,Kaladin,The Way of Kings,23,1,chapter_16,Kaladin
Amaram,Laral,The Way of Kings,23,1,chapter_16,Kaladin
Amaram,Lirin,The Way of Kings,23,1,chapter_16,Kaladin
Amaram,Sadeas,The Way of Kings,23,1,chapter_16,Kaladin
Amaram,Tien,The Way of Kings,23,1,chapter_16,Kaladin
Dalinar,Gavilar,The Way of Kings,23,1,chapter_16,Kaladin
Dalinar,Kaladin,The Way of Kings,23,1,chapter_16,Kaladin
Dalinar,Laral,The Way of Kings,23,1,chapter_16,Kaladin
Dalinar,Lirin,The Way of Kings,23,1,chapter_16,Kaladin
Dalinar,Sadeas,The Way of Kings,23,1,chapter_16,Kaladin
Dalinar,Tien,The Way of Kings,23,1,chapter_16,Kaladin
Gavilar,Kaladin,The Way of Kings,23,1,chapter_16,Kaladin
Gavilar,Laral,The Way of Kings,23,1,chapter_16,Kaladin
Gavilar,Lirin,The Way of Kings,23,1,chapter_16,Kaladin
Gavilar,Sadeas,The Way of Kings,23,1,chapter_16,Kaladin
Gavilar,Tien,The Way of Kings,23,1,chapter_16,Kaladin
Kaladin,Laral,The Way of Kings,23,1,chapter_16,Kaladin
Kaladin,Lirin,The Way of Kings,23,1,chapter_16,Kaladin
Kaladin,Sadeas,The Way of Kings,23,1,chapter_16,Kaladin
Kaladin,Tien,The Way of Kings,23,1,chapter_16,Kaladin
Laral,Lirin,The Way of Kings,23,1,chapter_16,Kaladin
Laral,Sadeas,The Way of Kings,23,1,chapter_16,Kaladin
Laral,Tien,The Way of Kings,23,1,chapter_16,Kaladin
Lirin,Sadeas,The Way of Kings,23,1,chapter_16,Kaladin
Lirin,Tien,The Way of Kings,23,1,chapter_16,Kaladin
Sadeas,Tien,The Way of Kings,23,1,chapter_16,Kaladin
Amaram,Dabbid,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Drehy,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Gaz,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Hobber,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Kaladin,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Leyten,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Lift,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Amaram,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Drehy,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Gaz,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Hobber,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Kaladin,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Leyten,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Lift,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Dabbid,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Gaz,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Hobber,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Kaladin,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Leyten,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Lift,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Drehy,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Hobber,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Kaladin,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Leyten,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Lift,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Gaz,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Kaladin,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Leyten,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Lift,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Hobber,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Leyten,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Lift,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Kaladin,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Lift,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Leyten,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Lirin,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Lift,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Moash,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Lirin,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Moash,Murk,The Way of Kings,24,1,chapter_17,Kaladin
Moash,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Moash,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Moash,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Moash,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Moash,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Moash,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Murk,Rock,The Way of Kings,24,1,chapter_17,Kaladin
Murk,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Murk,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Murk,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Murk,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Murk,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Rock,Sadeas,The Way of Kings,24,1,chapter_17,Kaladin
Rock,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Rock,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Rock,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Rock,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Sadeas,Syl,The Way of Kings,24,1,chapter_17,Kaladin
Sadeas,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Sadeas,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Sadeas,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Syl,Teft,The Way of Kings,24,1,chapter_17,Kaladin
Syl,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Syl,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Teft,Tien,The Way of Kings,24,1,chapter_17,Kaladin
Teft,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Tien,Yake,The Way of Kings,24,1,chapter_17,Kaladin
Adolin,Dalinar,The Way of Kings,25,1,chapter_18,Dalinar
Adolin,Elhokar,The Way of Kings,25,1,chapter_18,Dalinar
Adolin,Sadeas,The Way of Kings,25,1,chapter_18,Dalinar
Dalinar,Elhokar,The Way of Kings,25,1,chapter_18,Dalinar
Dalinar,Sadeas,The Way of Kings,25,1,chapter_18,Dalinar
Elhokar,Sadeas,The Way of Kings,25,1,chapter_18,Dalinar
Adolin,Aladar,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Dalinar,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Elhokar,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Gavilar,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Hatham,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Jasnah,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Renarin,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Dalinar,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Elhokar,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Gavilar,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Hatham,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Jasnah,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Renarin,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Aladar,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Elhokar,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Gavilar,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Hatham,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Jasnah,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Renarin,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Dalinar,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Gavilar,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Hatham,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Jasnah,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Renarin,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Elhokar,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Gavilar,Hatham,The Way of Kings,25,2,chapter_18,Dalinar
Gavilar,Jasnah,The Way of Kings,25,2,chapter_18,Dalinar
Gavilar,Renarin,The Way of Kings,25,2,chapter_18,Dalinar
Gavilar,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Gavilar,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Gavilar,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Gavilar,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Hatham,Jasnah,The Way of Kings,25,2,chapter_18,Dalinar
Hatham,Renarin,The Way of Kings,25,2,chapter_18,Dalinar
Hatham,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Hatham,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Hatham,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Hatham,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Jasnah,Renarin,The Way of Kings,25,2,chapter_18,Dalinar
Jasnah,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Jasnah,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Jasnah,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Jasnah,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Renarin,Sadeas,The Way of Kings,25,2,chapter_18,Dalinar
Renarin,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Renarin,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Renarin,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Sadeas,Thanadal,The Way of Kings,25,2,chapter_18,Dalinar
Sadeas,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Sadeas,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Thanadal,Vamah,The Way of Kings,25,2,chapter_18,Dalinar
Thanadal,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Vamah,Wit,The Way of Kings,25,2,chapter_18,Dalinar
Adolin,Dalinar,The Way of Kings,25,3,chapter_18,Dalinar
Adolin,Renarin,The Way of Kings,25,3,chapter_18,Dalinar
Dalinar,Renarin,The Way of Kings,25,3,chapter_18,Dalinar
Adolin,Aladar,The Way of Kings,25,4,chapter_18,Dalinar
Adolin,Dalinar,The Way of Kings,25,4,chapter_18,Dalinar
Adolin,Elhokar,The Way of Kings,25,4,chapter_18,Dalinar
Adolin,Gavilar,The Way of Kings,25,4,chapter_18,Dalinar
Adolin,Renarin,The Way of Kings,25,4,chapter_18,Dalinar
Adolin,Ruthar,The Way of Kings,25,4,chapter_18,Dalinar
Adolin,Sadeas,The Way of Kings,25,4,chapter_18,Dalinar
Aladar,Dalinar,The Way of Kings,25,4,chapter_18,Dalinar
Aladar,Elhokar,The Way of Kings,25,4,chapter_18,Dalinar
Aladar,Gavilar,The Way of Kings,25,4,chapter_18,Dalinar
Aladar,Renarin,The Way of Kings,25,4,chapter_18,Dalinar
Aladar,Ruthar,The Way of Kings,25,4,chapter_18,Dalinar
Aladar,Sadeas,The Way of Kings,25,4,chapter_18,Dalinar
Dalinar,Elhokar,The Way of Kings,25,4,chapter_18,Dalinar
Dalinar,Gavilar,The Way of Kings,25,4,chapter_18,Dalinar
Dalinar,Renarin,The Way of Kings,25,4,chapter_18,Dalinar
Dalinar,Ruthar,The Way of Kings,25,4,chapter_18,Dalinar
Dalinar,Sadeas,The Way of Kings,25,4,chapter_18,Dalinar
Elhokar,Gavilar,The Way of Kings,25,4,chapter_18,Dalinar
Elhokar,Renarin,The Way of Kings,25,4,chapter_18,Dalinar
Elhokar,Ruthar,The Way of Kings,25,4,chapter_18,Dalinar
Elhokar,Sadeas,The Way of Kings,25,4,chapter_18,Dalinar
Gavilar,Renarin,The Way of Kings,25,4,chapter_18,Dalinar
Gavilar,Ruthar,The Way of Kings,25,4,chapter_18,Dalinar
Gavilar,Sadeas,The Way of Kings,25,4,chapter_18,Dalinar
Renarin,Ruthar,The Way of Kings,25,4,chapter_18,Dalinar
Renarin,Sadeas,The Way of Kings,25,4,chapter_18,Dalinar
Ruthar,Sadeas,The Way of Kings,25,4,chapter_18,Dalinar
Adolin,Battar,The Way of Kings,26,1,chapter_19,Dalinar
Adolin,Dalinar,The Way of Kings,26,1,chapter_19,Dalinar
Adolin,Elhokar,The Way of Kings,26,1,chapter_19,Dalinar
Adolin,Renarin,The Way of Kings,26,1,chapter_19,Dalinar
Adolin,Sadeas,The Way of Kings,26,1,chapter_19,Dalinar
Battar,Dalinar,The Way of Kings,26,1,chapter_19,Dalinar
Battar,Elhokar,The Way of Kings,26,1,chapter_19,Dalinar
Battar,Renarin,The Way of Kings,26,1,chapter_19,Dalinar
Battar,Sadeas,The Way of Kings,26,1,chapter_19,Dalinar
Dalinar,Elhokar,The Way of Kings,26,1,chapter_19,Dalinar
Dalinar,Renarin,The Way of Kings,26,1,chapter_19,Dalinar
Dalinar,Sadeas,The Way of Kings,26,1,chapter_19,Dalinar
Elhokar,Renarin,The Way of Kings,26,1,chapter_19,Dalinar
Elhokar,Sadeas,The Way of Kings,26,1,chapter_19,Dalinar
Renarin,Sadeas,The Way of Kings,26,1,chapter_19,Dalinar
